site_key,profile,deployment,date,depth_cm,temp_c
ID20_B,ID20,B,2025-01-07,120.0,-6.049
ID20_B,ID20,B,2025-01-07,130.0,-4.762
ID20_B,ID20,B,2025-01-07,140.0,-4.311
ID20_B,ID20,B,2025-01-07,150.0,-4.074
ID20_B,ID20,B,2025-01-07,160.0,-4.011
ID20_B,ID20,B,2025-01-08,10.0,-15.049
ID20_B,ID20,B,2025-01-08,20.0,-13.961
ID20_B,ID20,B,2025-01-08,30.0,-13.993
ID20_B,ID20,B,2025-01-08,40.0,-13.895
ID20_B,ID20,B,2025-01-08,50.0,-13.784
ID20_B,ID20,B,2025-01-08,60.0,-14.058
ID20_B,ID20,B,2025-01-08,70.0,-13.331
ID20_B,ID20,B,2025-01-08,80.0,-11.369
ID20_B,ID20,B,2025-01-08,90.0,-8.454
ID20_B,ID20,B,2025-01-08,100.0,-7.429
ID20_B,ID20,B,2025-01-08,110.0,-6.631
ID20_B,ID20,B,2025-01-08,120.0,-5.902
ID20_B,ID20,B,2025-01-08,130.0,-4.708
ID20_B,ID20,B,2025-01-08,140.0,-4.28
ID20_B,ID20,B,2025-01-08,150.0,-4.049
ID20_B,ID20,B,2025-01-08,160.0,-3.981
ID20_B,ID20,B,2025-01-09,10.0,-6.0
ID20_B,ID20,B,2025-01-09,20.0,-5.156
ID20_B,ID20,B,2025-01-09,30.0,-5.084
ID20_B,ID20,B,2025-01-09,40.0,-5.104
ID20_B,ID20,B,2025-01-09,50.0,-5.382
ID20_B,ID20,B,2025-01-09,60.0,-5.038
ID20_B,ID20,B,2025-01-09,70.0,-5.747
ID20_B,ID20,B,2025-01-09,80.0,-6.082
ID20_B,ID20,B,2025-01-09,90.0,-6.086
ID20_B,ID20,B,2025-01-09,100.0,-6.023
ID20_B,ID20,B,2025-01-09,110.0,-5.77
ID20_B,ID20,B,2025-01-09,120.0,-5.376
ID20_B,ID20,B,2025-01-09,130.0,-4.458
ID20_B,ID20,B,2025-01-09,140.0,-4.079
ID20_B,ID20,B,2025-01-09,150.0,-3.859
ID20_B,ID20,B,2025-01-09,160.0,-3.781
ID20_B,ID20,B,2025-01-10,10.0,-5.108
ID20_B,ID20,B,2025-01-10,20.0,-3.691
ID20_B,ID20,B,2025-01-10,30.0,-3.694
ID20_B,ID20,B,2025-01-10,40.0,-3.682
ID20_B,ID20,B,2025-01-10,50.0,-3.72
ID20_B,ID20,B,2025-01-10,60.0,-3.704
ID20_B,ID20,B,2025-01-10,70.0,-3.75
ID20_B,ID20,B,2025-01-10,80.0,-3.759
ID20_B,ID20,B,2025-01-10,90.0,-4.058
ID20_B,ID20,B,2025-01-10,100.0,-4.562
ID20_B,ID20,B,2025-01-10,110.0,-4.755
ID20_B,ID20,B,2025-01-10,120.0,-4.737
ID20_B,ID20,B,2025-01-10,130.0,-4.259
ID20_B,ID20,B,2025-01-10,140.0,-3.985
ID20_B,ID20,B,2025-01-10,150.0,-3.803
ID20_B,ID20,B,2025-01-10,160.0,-3.725
ID20_B,ID20,B,2025-01-11,10.0,-10.873
ID20_B,ID20,B,2025-01-11,20.0,-8.135
ID20_B,ID20,B,2025-01-11,30.0,-8.102
ID20_B,ID20,B,2025-01-11,40.0,-8.094
ID20_B,ID20,B,2025-01-11,50.0,-7.624
ID20_B,ID20,B,2025-01-11,60.0,-8.215
ID20_B,ID20,B,2025-01-11,70.0,-6.705
ID20_B,ID20,B,2025-01-11,80.0,-4.937
ID20_B,ID20,B,2025-01-11,90.0,-4.165
ID20_B,ID20,B,2025-01-11,100.0,-4.277
ID20_B,ID20,B,2025-01-11,110.0,-4.406
ID20_B,ID20,B,2025-01-11,120.0,-4.44
ID20_B,ID20,B,2025-01-11,130.0,-4.184
ID20_B,ID20,B,2025-01-11,140.0,-3.989
ID20_B,ID20,B,2025-01-11,150.0,-3.846
ID20_B,ID20,B,2025-01-11,160.0,-3.784
ID20_B,ID20,B,2025-01-12,10.0,-17.563
ID20_B,ID20,B,2025-01-12,20.0,-13.713
ID20_B,ID20,B,2025-01-12,30.0,-13.81
ID20_B,ID20,B,2025-01-12,40.0,-13.578
ID20_B,ID20,B,2025-01-12,50.0,-12.121
ID20_B,ID20,B,2025-01-12,60.0,-14.121
ID20_B,ID20,B,2025-01-12,70.0,-10.265
ID20_B,ID20,B,2025-01-12,80.0,-7.745
ID20_B,ID20,B,2025-01-12,90.0,-5.644
ID20_B,ID20,B,2025-01-12,100.0,-4.982
ID20_B,ID20,B,2025-01-12,110.0,-4.723
ID20_B,ID20,B,2025-01-12,120.0,-4.577
ID20_B,ID20,B,2025-01-12,130.0,-4.326
ID20_B,ID20,B,2025-01-12,140.0,-4.181
ID20_B,ID20,B,2025-01-12,150.0,-4.068
ID20_B,ID20,B,2025-01-12,160.0,-4.024
ID20_B,ID20,B,2025-01-15,10.0,-16.053
ID20_B,ID20,B,2025-01-15,20.0,-12.673
ID20_B,ID20,B,2025-01-15,30.0,-12.98
ID20_B,ID20,B,2025-01-15,40.0,-11.923
ID20_B,ID20,B,2025-01-15,50.0,-10.013
ID20_B,ID20,B,2025-01-15,60.0,-13.168
ID20_B,ID20,B,2025-01-15,70.0,-8.281
ID20_B,ID20,B,2025-01-15,80.0,-6.923
ID20_B,ID20,B,2025-01-15,90.0,-5.76
ID20_B,ID20,B,2025-01-15,100.0,-5.262
ID20_B,ID20,B,2025-01-15,110.0,-4.919
ID20_B,ID20,B,2025-01-15,120.0,-4.656
ID20_B,ID20,B,2025-01-15,130.0,-4.301
ID20_B,ID20,B,2025-01-15,140.0,-4.163
ID20_B,ID20,B,2025-01-15,150.0,-4.066
ID20_B,ID20,B,2025-01-15,160.0,-4.028
ID20_B,ID20,B,2025-01-16,10.0,-20.704
ID20_B,ID20,B,2025-01-16,20.0,-15.171
ID20_B,ID20,B,2025-01-16,30.0,-15.854
ID20_B,ID20,B,2025-01-16,40.0,-14.813
ID20_B,ID20,B,2025-01-16,50.0,-11.65
ID20_B,ID20,B,2025-01-16,60.0,-16.286
ID20_B,ID20,B,2025-01-16,70.0,-9.268
ID20_B,ID20,B,2025-01-16,80.0,-7.468
ID20_B,ID20,B,2025-01-16,90.0,-6.118
ID20_B,ID20,B,2025-01-16,100.0,-5.587
ID20_B,ID20,B,2025-01-16,110.0,-5.215
ID20_B,ID20,B,2025-01-16,120.0,-4.88
ID20_B,ID20,B,2025-01-16,130.0,-4.421
ID20_B,ID20,B,2025-01-16,140.0,-4.262
ID20_B,ID20,B,2025-01-16,150.0,-4.156
ID20_B,ID20,B,2025-01-16,160.0,-4.111
ID20_B,ID20,B,2025-01-17,10.0,-12.629
ID20_B,ID20,B,2025-01-17,20.0,-10.584
ID20_B,ID20,B,2025-01-17,30.0,-10.634
ID20_B,ID20,B,2025-01-17,40.0,-10.559
ID20_B,ID20,B,2025-01-17,50.0,-9.678
ID20_B,ID20,B,2025-01-17,60.0,-10.812
ID20_B,ID20,B,2025-01-17,70.0,-8.392
ID20_B,ID20,B,2025-01-17,80.0,-7.121
ID20_B,ID20,B,2025-01-17,90.0,-6.0
ID20_B,ID20,B,2025-01-17,100.0,-5.518
ID20_B,ID20,B,2025-01-17,110.0,-5.139
ID20_B,ID20,B,2025-01-17,120.0,-4.8
ID20_B,ID20,B,2025-01-17,130.0,-4.309
ID20_B,ID20,B,2025-01-17,140.0,-4.148
ID20_B,ID20,B,2025-01-17,150.0,-4.049
ID20_B,ID20,B,2025-01-17,160.0,-4.008
ID20_B,ID20,B,2025-01-18,10.0,-4.752
ID20_B,ID20,B,2025-01-18,20.0,-5.329
ID20_B,ID20,B,2025-01-18,30.0,-5.047
ID20_B,ID20,B,2025-01-18,40.0,-5.502
ID20_B,ID20,B,2025-01-18,50.0,-5.602
ID20_B,ID20,B,2025-01-18,60.0,-4.93
ID20_B,ID20,B,2025-01-18,70.0,-5.527
ID20_B,ID20,B,2025-01-18,80.0,-5.143
ID20_B,ID20,B,2025-01-18,90.0,-4.856
ID20_B,ID20,B,2025-01-18,100.0,-4.85
ID20_B,ID20,B,2025-01-18,110.0,-4.731
ID20_B,ID20,B,2025-01-18,120.0,-4.537
ID20_B,ID20,B,2025-01-18,130.0,-4.096
ID20_B,ID20,B,2025-01-18,140.0,-3.923
ID20_B,ID20,B,2025-01-18,150.0,-3.812
ID20_B,ID20,B,2025-01-18,160.0,-3.751
ID20_B,ID20,B,2025-01-19,10.0,-6.05
ID20_B,ID20,B,2025-01-19,20.0,-3.659
ID20_B,ID20,B,2025-01-19,30.0,-3.641
ID20_B,ID20,B,2025-01-19,40.0,-3.662
ID20_B,ID20,B,2025-01-19,50.0,-3.675
ID20_B,ID20,B,2025-01-19,60.0,-3.661
ID20_B,ID20,B,2025-01-19,70.0,-3.686
ID20_B,ID20,B,2025-01-19,80.0,-3.683
ID20_B,ID20,B,2025-01-19,90.0,-3.791
ID20_B,ID20,B,2025-01-19,100.0,-4.042
ID20_B,ID20,B,2025-01-19,110.0,-4.173
ID20_B,ID20,B,2025-01-19,120.0,-4.209
ID20_B,ID20,B,2025-01-19,130.0,-4.011
ID20_B,ID20,B,2025-01-19,140.0,-3.869
ID20_B,ID20,B,2025-01-19,150.0,-3.765
ID20_B,ID20,B,2025-01-19,160.0,-3.7
ID20_B,ID20,B,2025-01-20,10.0,-12.009
ID20_B,ID20,B,2025-01-20,20.0,-9.331
ID20_B,ID20,B,2025-01-20,30.0,-9.282
ID20_B,ID20,B,2025-01-20,40.0,-9.437
ID20_B,ID20,B,2025-01-20,50.0,-8.212
ID20_B,ID20,B,2025-01-20,60.0,-9.272
ID20_B,ID20,B,2025-01-20,70.0,-7.175
ID20_B,ID20,B,2025-01-20,80.0,-5.236
ID20_B,ID20,B,2025-01-20,90.0,-4.307
ID20_B,ID20,B,2025-01-20,100.0,-4.214
ID20_B,ID20,B,2025-01-20,110.0,-4.235
ID20_B,ID20,B,2025-01-20,120.0,-4.24
ID20_B,ID20,B,2025-01-20,130.0,-4.105
ID20_B,ID20,B,2025-01-20,140.0,-3.992
ID20_B,ID20,B,2025-01-20,150.0,-3.901
ID20_B,ID20,B,2025-01-20,160.0,-3.859
ID20_B,ID20,B,2025-01-21,10.0,-13.795
ID20_B,ID20,B,2025-01-21,20.0,-7.999
ID20_B,ID20,B,2025-01-21,30.0,-7.986
ID20_B,ID20,B,2025-01-21,40.0,-9.117
ID20_B,ID20,B,2025-01-21,50.0,-6.814
ID20_B,ID20,B,2025-01-21,60.0,-7.889
ID20_B,ID20,B,2025-01-21,70.0,-6.059
ID20_B,ID20,B,2025-01-21,80.0,-4.886
ID20_B,ID20,B,2025-01-21,90.0,-4.44
ID20_B,ID20,B,2025-01-21,100.0,-4.33
ID20_B,ID20,B,2025-01-21,110.0,-4.301
ID20_B,ID20,B,2025-01-21,120.0,-4.28
ID20_B,ID20,B,2025-01-21,130.0,-4.17
ID20_B,ID20,B,2025-01-21,140.0,-4.082
ID20_B,ID20,B,2025-01-21,150.0,-4.01
ID20_B,ID20,B,2025-01-21,160.0,-3.978
ID20_B,ID20,B,2025-01-22,10.0,-11.563
ID20_B,ID20,B,2025-01-22,20.0,-6.578
ID20_B,ID20,B,2025-01-22,30.0,-6.783
ID20_B,ID20,B,2025-01-22,40.0,-7.018
ID20_B,ID20,B,2025-01-22,50.0,-6.067
ID20_B,ID20,B,2025-01-22,60.0,-7.1
ID20_B,ID20,B,2025-01-22,70.0,-5.461
ID20_B,ID20,B,2025-01-22,80.0,-4.78
ID20_B,ID20,B,2025-01-22,90.0,-4.407
ID20_B,ID20,B,2025-01-22,100.0,-4.277
ID20_B,ID20,B,2025-01-22,110.0,-4.22
ID20_B,ID20,B,2025-01-22,120.0,-4.188
ID20_B,ID20,B,2025-01-22,130.0,-4.092
ID20_B,ID20,B,2025-01-22,140.0,-4.015
ID20_B,ID20,B,2025-01-22,150.0,-3.95
ID20_B,ID20,B,2025-01-22,160.0,-3.917
ID20_B,ID20,B,2025-01-23,10.0,-8.595
ID20_B,ID20,B,2025-01-23,20.0,-5.652
ID20_B,ID20,B,2025-01-23,30.0,-5.7
ID20_B,ID20,B,2025-01-23,40.0,-6.064
ID20_B,ID20,B,2025-01-23,50.0,-5.43
ID20_B,ID20,B,2025-01-23,60.0,-5.623
ID20_B,ID20,B,2025-01-23,70.0,-5.064
ID20_B,ID20,B,2025-01-23,80.0,-4.565
ID20_B,ID20,B,2025-01-23,90.0,-4.306
ID20_B,ID20,B,2025-01-23,100.0,-4.196
ID20_B,ID20,B,2025-01-23,110.0,-4.113
ID20_B,ID20,B,2025-01-23,120.0,-4.053
ID20_B,ID20,B,2025-01-23,130.0,-3.927
ID20_B,ID20,B,2025-01-23,140.0,-3.847
ID20_B,ID20,B,2025-01-23,150.0,-3.763
ID20_B,ID20,B,2025-01-23,160.0,-3.693
ID20_B,ID20,B,2025-01-24,10.0,-15.979
ID20_B,ID20,B,2025-01-24,20.0,-5.834
ID20_B,ID20,B,2025-01-24,30.0,-6.294
ID20_B,ID20,B,2025-01-24,40.0,-5.675
ID20_B,ID20,B,2025-01-24,50.0,-5.179
ID20_B,ID20,B,2025-01-24,60.0,-7.253
ID20_B,ID20,B,2025-01-24,70.0,-4.771
ID20_B,ID20,B,2025-01-24,80.0,-4.472
ID20_B,ID20,B,2025-01-24,90.0,-4.31
ID20_B,ID20,B,2025-01-24,100.0,-4.301
ID20_B,ID20,B,2025-01-24,110.0,-4.277
ID20_B,ID20,B,2025-01-24,120.0,-4.225
ID20_B,ID20,B,2025-01-24,130.0,-4.084
ID20_B,ID20,B,2025-01-24,140.0,-4.006
ID20_B,ID20,B,2025-01-24,150.0,-3.932
ID20_B,ID20,B,2025-01-24,160.0,-3.879
ID20_B,ID20,B,2025-01-25,10.0,-21.601
ID20_B,ID20,B,2025-01-25,20.0,-6.586
ID20_B,ID20,B,2025-01-25,30.0,-7.551
ID20_B,ID20,B,2025-01-25,40.0,-6.198
ID20_B,ID20,B,2025-01-25,50.0,-5.624
ID20_B,ID20,B,2025-01-25,60.0,-8.667
ID20_B,ID20,B,2025-01-25,70.0,-5.164
ID20_B,ID20,B,2025-01-25,80.0,-4.825
ID20_B,ID20,B,2025-01-25,90.0,-4.603
ID20_B,ID20,B,2025-01-25,100.0,-4.501
ID20_B,ID20,B,2025-01-25,110.0,-4.436
ID20_B,ID20,B,2025-01-25,120.0,-4.378
ID20_B,ID20,B,2025-01-25,130.0,-4.269
ID20_B,ID20,B,2025-01-25,140.0,-4.2
ID20_B,ID20,B,2025-01-25,150.0,-4.141
ID20_B,ID20,B,2025-01-25,160.0,-4.109
ID20_B,ID20,B,2025-01-26,10.0,-25.397
ID20_B,ID20,B,2025-01-26,20.0,-6.837
ID20_B,ID20,B,2025-01-26,30.0,-7.86
ID20_B,ID20,B,2025-01-26,40.0,-6.545
ID20_B,ID20,B,2025-01-26,50.0,-5.981
ID20_B,ID20,B,2025-01-26,60.0,-8.8
ID20_B,ID20,B,2025-01-26,70.0,-5.457
ID20_B,ID20,B,2025-01-26,80.0,-5.04
ID20_B,ID20,B,2025-01-26,90.0,-4.763
ID20_B,ID20,B,2025-01-26,100.0,-4.624
ID20_B,ID20,B,2025-01-26,110.0,-4.524
ID20_B,ID20,B,2025-01-26,120.0,-4.446
ID20_B,ID20,B,2025-01-26,130.0,-4.327
ID20_B,ID20,B,2025-01-26,140.0,-4.269
ID20_B,ID20,B,2025-01-26,150.0,-4.221
ID20_B,ID20,B,2025-01-26,160.0,-4.199
ID20_B,ID20,B,2025-01-27,10.0,-26.127
ID20_B,ID20,B,2025-01-27,20.0,-7.787
ID20_B,ID20,B,2025-01-27,30.0,-9.015
ID20_B,ID20,B,2025-01-27,40.0,-7.285
ID20_B,ID20,B,2025-01-27,50.0,-6.618
ID20_B,ID20,B,2025-01-27,60.0,-10.481
ID20_B,ID20,B,2025-01-27,70.0,-5.883
ID20_B,ID20,B,2025-01-27,80.0,-5.322
ID20_B,ID20,B,2025-01-27,90.0,-4.948
ID20_B,ID20,B,2025-01-27,100.0,-4.756
ID20_B,ID20,B,2025-01-27,110.0,-4.622
ID20_B,ID20,B,2025-01-27,120.0,-4.511
ID20_B,ID20,B,2025-01-27,130.0,-4.354
ID20_B,ID20,B,2025-01-27,140.0,-4.294
ID20_B,ID20,B,2025-01-27,150.0,-4.239
ID20_B,ID20,B,2025-01-27,160.0,-4.217
ID20_B,ID20,B,2025-01-28,10.0,-31.309
ID20_B,ID20,B,2025-01-28,20.0,-10.237
ID20_B,ID20,B,2025-01-28,30.0,-12.611
ID20_B,ID20,B,2025-01-28,40.0,-9.012
ID20_B,ID20,B,2025-01-28,50.0,-7.815
ID20_B,ID20,B,2025-01-28,60.0,-14.779
ID20_B,ID20,B,2025-01-28,70.0,-6.659
ID20_B,ID20,B,2025-01-28,80.0,-5.825
ID20_B,ID20,B,2025-01-28,90.0,-5.28
ID20_B,ID20,B,2025-01-28,100.0,-5.01
ID20_B,ID20,B,2025-01-28,110.0,-4.827
ID20_B,ID20,B,2025-01-28,120.0,-4.673
ID20_B,ID20,B,2025-01-28,130.0,-4.481
ID20_B,ID20,B,2025-01-28,140.0,-4.406
ID20_B,ID20,B,2025-01-28,150.0,-4.345
ID20_B,ID20,B,2025-01-28,160.0,-4.312
ID20_B,ID20,B,2025-01-29,10.0,-36.979
ID20_B,ID20,B,2025-01-29,20.0,-16.953
ID20_B,ID20,B,2025-01-29,30.0,-21.39
ID20_B,ID20,B,2025-01-29,40.0,-13.394
ID20_B,ID20,B,2025-01-29,50.0,-10.517
ID20_B,ID20,B,2025-01-29,60.0,-24.704
ID20_B,ID20,B,2025-01-29,70.0,-8.187
ID20_B,ID20,B,2025-01-29,80.0,-6.616
ID20_B,ID20,B,2025-01-29,90.0,-5.628
ID20_B,ID20,B,2025-01-29,100.0,-5.195
ID20_B,ID20,B,2025-01-29,110.0,-4.919
ID20_B,ID20,B,2025-01-29,120.0,-4.702
ID20_B,ID20,B,2025-01-29,130.0,-4.459
ID20_B,ID20,B,2025-01-29,140.0,-4.383
ID20_B,ID20,B,2025-01-29,150.0,-4.32
ID20_B,ID20,B,2025-01-29,160.0,-4.285
ID20_B,ID20,B,2025-01-30,10.0,-21.553
ID20_B,ID20,B,2025-01-30,20.0,-14.216
ID20_B,ID20,B,2025-01-30,30.0,-16.372
ID20_B,ID20,B,2025-01-30,40.0,-12.235
ID20_B,ID20,B,2025-01-30,50.0,-10.081
ID20_B,ID20,B,2025-01-30,60.0,-17.572
ID20_B,ID20,B,2025-01-30,70.0,-8.06
ID20_B,ID20,B,2025-01-30,80.0,-6.547
ID20_B,ID20,B,2025-01-30,90.0,-5.598
ID20_B,ID20,B,2025-01-30,100.0,-5.141
ID20_B,ID20,B,2025-01-30,110.0,-4.818
ID20_B,ID20,B,2025-01-30,120.0,-4.568
ID20_B,ID20,B,2025-01-30,130.0,-4.288
ID20_B,ID20,B,2025-01-30,140.0,-4.212
ID20_B,ID20,B,2025-01-30,150.0,-4.169
ID20_B,ID20,B,2025-01-30,160.0,-4.163
ID20_B,ID20,B,2025-01-31,10.0,-12.23
ID20_B,ID20,B,2025-01-31,20.0,-11.464
ID20_B,ID20,B,2025-01-31,30.0,-12.568
ID20_B,ID20,B,2025-01-31,40.0,-10.354
ID20_B,ID20,B,2025-01-31,50.0,-8.858
ID20_B,ID20,B,2025-01-31,60.0,-12.934
ID20_B,ID20,B,2025-01-31,70.0,-7.345
ID20_B,ID20,B,2025-01-31,80.0,-6.182
ID20_B,ID20,B,2025-01-31,90.0,-5.391
ID20_B,ID20,B,2025-01-31,100.0,-4.988
ID20_B,ID20,B,2025-01-31,110.0,-4.671
ID20_B,ID20,B,2025-01-31,120.0,-4.391
ID20_B,ID20,B,2025-01-31,130.0,-4.064
ID20_B,ID20,B,2025-01-31,140.0,-3.968
ID20_B,ID20,B,2025-01-31,150.0,-3.913
ID20_B,ID20,B,2025-01-31,160.0,-3.88
ID20_B,ID20,B,2025-02-02,10.0,-8.678
ID20_B,ID20,B,2025-02-02,20.0,-9.134
ID20_B,ID20,B,2025-02-02,30.0,-9.628
ID20_B,ID20,B,2025-02-02,40.0,-8.477
ID20_B,ID20,B,2025-02-02,50.0,-7.715
ID20_B,ID20,B,2025-02-02,60.0,-9.558
ID20_B,ID20,B,2025-02-02,70.0,-6.659
ID20_B,ID20,B,2025-02-02,80.0,-5.847
ID20_B,ID20,B,2025-02-02,90.0,-5.235
ID20_B,ID20,B,2025-02-02,100.0,-4.887
ID20_B,ID20,B,2025-02-02,110.0,-4.593
ID20_B,ID20,B,2025-02-02,120.0,-4.325
ID20_B,ID20,B,2025-02-02,130.0,-3.932
ID20_B,ID20,B,2025-02-02,140.0,-3.81
ID20_B,ID20,B,2025-02-02,150.0,-3.736
ID20_B,ID20,B,2025-02-02,160.0,-3.682
ID20_B,ID20,B,2025-02-03,10.0,-8.961
ID20_B,ID20,B,2025-02-03,20.0,-7.268
ID20_B,ID20,B,2025-02-03,30.0,-7.588
ID20_B,ID20,B,2025-02-03,40.0,-6.974
ID20_B,ID20,B,2025-02-03,50.0,-6.693
ID20_B,ID20,B,2025-02-03,60.0,-7.665
ID20_B,ID20,B,2025-02-03,70.0,-6.038
ID20_B,ID20,B,2025-02-03,80.0,-5.509
ID20_B,ID20,B,2025-02-03,90.0,-5.084
ID20_B,ID20,B,2025-02-03,100.0,-4.815
ID20_B,ID20,B,2025-02-03,110.0,-4.571
ID20_B,ID20,B,2025-02-03,120.0,-4.339
ID20_B,ID20,B,2025-02-03,130.0,-3.951
ID20_B,ID20,B,2025-02-03,140.0,-3.822
ID20_B,ID20,B,2025-02-03,150.0,-3.74
ID20_B,ID20,B,2025-02-03,160.0,-3.687
ID20_B,ID20,B,2025-02-04,10.0,-9.809
ID20_B,ID20,B,2025-02-04,20.0,-6.327
ID20_B,ID20,B,2025-02-04,30.0,-6.426
ID20_B,ID20,B,2025-02-04,40.0,-6.134
ID20_B,ID20,B,2025-02-04,50.0,-5.878
ID20_B,ID20,B,2025-02-04,60.0,-6.293
ID20_B,ID20,B,2025-02-04,70.0,-5.451
ID20_B,ID20,B,2025-02-04,80.0,-5.108
ID20_B,ID20,B,2025-02-04,90.0,-4.816
ID20_B,ID20,B,2025-02-04,100.0,-4.651
ID20_B,ID20,B,2025-02-04,110.0,-4.463
ID20_B,ID20,B,2025-02-04,120.0,-4.286
ID20_B,ID20,B,2025-02-04,130.0,-3.932
ID20_B,ID20,B,2025-02-04,140.0,-3.803
ID20_B,ID20,B,2025-02-04,150.0,-3.724
ID20_B,ID20,B,2025-02-04,160.0,-3.683
ID20_B,ID20,B,2025-02-05,10.0,-15.824
ID20_B,ID20,B,2025-02-05,20.0,-6.06
ID20_B,ID20,B,2025-02-05,30.0,-6.25
ID20_B,ID20,B,2025-02-05,40.0,-5.893
ID20_B,ID20,B,2025-02-05,50.0,-5.673
ID20_B,ID20,B,2025-02-05,60.0,-6.411
ID20_B,ID20,B,2025-02-05,70.0,-5.36
ID20_B,ID20,B,2025-02-05,80.0,-5.1
ID20_B,ID20,B,2025-02-05,90.0,-4.89
ID20_B,ID20,B,2025-02-05,100.0,-4.752
ID20_B,ID20,B,2025-02-05,110.0,-4.601
ID20_B,ID20,B,2025-02-05,120.0,-4.437
ID20_B,ID20,B,2025-02-05,130.0,-4.119
ID20_B,ID20,B,2025-02-05,140.0,-3.997
ID20_B,ID20,B,2025-02-05,150.0,-3.922
ID20_B,ID20,B,2025-02-05,160.0,-3.869
ID20_B,ID20,B,2025-02-06,10.0,-22.951
ID20_B,ID20,B,2025-02-06,20.0,-6.095
ID20_B,ID20,B,2025-02-06,30.0,-6.515
ID20_B,ID20,B,2025-02-06,40.0,-5.83
ID20_B,ID20,B,2025-02-06,50.0,-5.602
ID20_B,ID20,B,2025-02-06,60.0,-7.046
ID20_B,ID20,B,2025-02-06,70.0,-5.356
ID20_B,ID20,B,2025-02-06,80.0,-5.159
ID20_B,ID20,B,2025-02-06,90.0,-5.011
ID20_B,ID20,B,2025-02-06,100.0,-4.909
ID20_B,ID20,B,2025-02-06,110.0,-4.795
ID20_B,ID20,B,2025-02-06,120.0,-4.671
ID20_B,ID20,B,2025-02-06,130.0,-4.409
ID20_B,ID20,B,2025-02-06,140.0,-4.302
ID20_B,ID20,B,2025-02-06,150.0,-4.234
ID20_B,ID20,B,2025-02-06,160.0,-4.208
ID20_B,ID20,B,2025-02-07,10.0,-24.102
ID20_B,ID20,B,2025-02-07,20.0,-6.498
ID20_B,ID20,B,2025-02-07,30.0,-7.283
ID20_B,ID20,B,2025-02-07,40.0,-6.03
ID20_B,ID20,B,2025-02-07,50.0,-5.657
ID20_B,ID20,B,2025-02-07,60.0,-8.287
ID20_B,ID20,B,2025-02-07,70.0,-5.332
ID20_B,ID20,B,2025-02-07,80.0,-5.095
ID20_B,ID20,B,2025-02-07,90.0,-4.927
ID20_B,ID20,B,2025-02-07,100.0,-4.823
ID20_B,ID20,B,2025-02-07,110.0,-4.718
ID20_B,ID20,B,2025-02-07,120.0,-4.614
ID20_B,ID20,B,2025-02-07,130.0,-4.403
ID20_B,ID20,B,2025-02-07,140.0,-4.311
ID20_B,ID20,B,2025-02-07,150.0,-4.258
ID20_B,ID20,B,2025-02-07,160.0,-4.25
ID20_B,ID20,B,2025-02-08,10.0,-20.437
ID20_B,ID20,B,2025-02-08,20.0,-8.682
ID20_B,ID20,B,2025-02-08,30.0,-10.28
ID20_B,ID20,B,2025-02-08,40.0,-7.449
ID20_B,ID20,B,2025-02-08,50.0,-6.368
ID20_B,ID20,B,2025-02-08,60.0,-11.596
ID20_B,ID20,B,2025-02-08,70.0,-5.606
ID20_B,ID20,B,2025-02-08,80.0,-5.11
ID20_B,ID20,B,2025-02-08,90.0,-4.792
ID20_B,ID20,B,2025-02-08,100.0,-4.649
ID20_B,ID20,B,2025-02-08,110.0,-4.521
ID20_B,ID20,B,2025-02-08,120.0,-4.41
ID20_B,ID20,B,2025-02-08,130.0,-4.213
ID20_B,ID20,B,2025-02-08,140.0,-4.12
ID20_B,ID20,B,2025-02-08,150.0,-4.07
ID20_B,ID20,B,2025-02-08,160.0,-4.069
ID20_B,ID20,B,2025-02-09,10.0,-12.467
ID20_B,ID20,B,2025-02-09,20.0,-8.582
ID20_B,ID20,B,2025-02-09,30.0,-9.473
ID20_B,ID20,B,2025-02-09,40.0,-7.608
ID20_B,ID20,B,2025-02-09,50.0,-6.601
ID20_B,ID20,B,2025-02-09,60.0,-9.979
ID20_B,ID20,B,2025-02-09,70.0,-5.729
ID20_B,ID20,B,2025-02-09,80.0,-5.152
ID20_B,ID20,B,2025-02-09,90.0,-4.761
ID20_B,ID20,B,2025-02-09,100.0,-4.557
ID20_B,ID20,B,2025-02-09,110.0,-4.395
ID20_B,ID20,B,2025-02-09,120.0,-4.242
ID20_B,ID20,B,2025-02-09,130.0,-3.99
ID20_B,ID20,B,2025-02-09,140.0,-3.888
ID20_B,ID20,B,2025-02-09,150.0,-3.815
ID20_B,ID20,B,2025-02-09,160.0,-3.774
ID20_B,ID20,B,2025-02-10,10.0,-10.729
ID20_B,ID20,B,2025-02-10,20.0,-7.913
ID20_B,ID20,B,2025-02-10,30.0,-8.667
ID20_B,ID20,B,2025-02-10,40.0,-7.176
ID20_B,ID20,B,2025-02-10,50.0,-6.392
ID20_B,ID20,B,2025-02-10,60.0,-9.193
ID20_B,ID20,B,2025-02-10,70.0,-5.668
ID20_B,ID20,B,2025-02-10,80.0,-5.147
ID20_B,ID20,B,2025-02-10,90.0,-4.778
ID20_B,ID20,B,2025-02-10,100.0,-4.573
ID20_B,ID20,B,2025-02-10,110.0,-4.402
ID20_B,ID20,B,2025-02-10,120.0,-4.243
ID20_B,ID20,B,2025-02-10,130.0,-3.995
ID20_B,ID20,B,2025-02-10,140.0,-3.896
